area_type,availability,location,society,bhk,sqft,bath,balcony,price
3,61,274,723,3.0,1655.0,2.0,1.0,70.5
3,61,622,723,2.0,1075.0,2.0,2.0,45.8
3,61,224,723,3.0,1643.0,2.0,2.0,70.0
0,61,637,1210,2.0,1150.0,2.0,1.0,49.0
3,18,280,723,2.0,1150.0,2.0,2.0,49.0
0,61,154,1298,2.0,1220.0,2.0,2.0,52.0
3,61,179,1216,2.0,1220.0,2.0,2.0,52.0
3,61,565,1077,3.0,1525.0,2.0,2.0,65.0
3,61,565,1077,3.0,1525.0,2.0,2.0,65.0
3,61,573,757,3.0,1525.0,3.0,2.0,65.0
3,61,302,723,3.0,1525.0,3.0,3.0,65.0
0,61,134,1160,4.0,3050.0,4.0,0.0,130.0
3,61,274,1040,2.0,1255.0,2.0,2.0,53.5
3,61,274,1040,2.0,1255.0,2.0,2.0,53.5
3,61,118,882,2.0,1384.0,2.0,2.0,59.0
3,61,377,618,2.0,985.0,2.0,2.0,42.0
3,61,213,348,3.0,1360.0,2.0,1.0,58.0
3,61,684,87,3.0,1430.0,3.0,1.0,61.0
3,23,329,554,3.0,1430.0,2.0,1.0,61.0
3,61,102,540,2.0,1160.0,2.0,0.0,49.49
3,61,637,54,2.0,1125.0,2.0,1.0,48.0
3,61,97,466,2.0,1125.0,2.0,1.0,48.0
3,61,637,54,2.0,1125.0,2.0,1.0,48.0
3,39,397,1178,3.0,1432.0,2.0,2.0,61.11
3,61,114,941,2.0,1195.0,2.0,2.0,51.0
0,61,249,283,3.0,1640.0,3.0,2.0,70.0
3,61,274,1040,2.0,1255.0,2.0,1.0,53.57
3,61,245,614,2.0,1007.0,2.0,2.0,43.0
0,61,172,689,2.0,1007.0,2.0,2.0,43.0
3,25,540,1335,3.0,1475.0,2.0,2.0,63.0
3,61,202,723,2.0,1194.0,2.0,1.0,51.0
3,61,565,723,2.0,1194.0,2.0,1.0,51.0
0,61,680,711,2.0,1030.0,2.0,2.0,44.0
3,61,335,1154,3.0,1545.0,2.0,2.0,66.0
3,61,528,389,2.0,1140.0,2.0,1.0,48.7
3,18,251,723,2.0,1235.0,2.0,2.0,52.76
3,18,250,133,2.0,1235.0,2.0,2.0,52.76
3,61,81,723,2.0,1100.0,2.0,2.0,47.0
3,23,329,554,2.0,1100.0,2.0,1.0,47.0
3,61,270,723,2.0,1100.0,2.0,2.0,47.0
3,61,659,723,2.0,1100.0,2.0,2.0,47.0
3,61,482,698,2.0,1053.0,2.0,1.0,45.0
3,61,528,285,2.0,1170.0,2.0,3.0,50.0
0,61,377,891,2.0,1170.0,2.0,3.0,50.0
3,61,146,723,2.0,1170.0,2.0,3.0,50.0
0,61,213,252,3.0,1287.0,3.0,1.0,55.0
3,61,637,54,2.0,1123.0,2.0,1.0,48.0
3,61,352,723,3.0,912.0,2.0,1.0,39.0
3,61,528,389,2.0,1196.0,2.0,2.0,51.15
3,61,457,723,2.0,1239.0,2.0,1.0,53.0
0,61,636,723,2.0,935.0,2.0,0.0,40.0
3,61,19,688,2.0,1005.0,2.0,1.0,43.0
3,61,128,723,3.0,1075.0,2.0,1.0,46.0
3,8,684,418,2.0,1519.0,2.0,3.0,65.0
3,61,440,1027,2.0,1285.0,2.0,2.0,55.0
3,61,528,389,2.0,1303.0,2.0,2.0,55.78
0,61,565,393,3.0,1495.0,2.0,0.0,64.0
3,61,528,389,2.0,1306.0,2.0,1.0,55.91
3,61,528,389,2.0,1303.0,2.0,1.0,55.79
3,61,528,389,2.0,1303.0,2.0,2.0,55.79
0,61,450,843,2.0,1156.0,2.0,2.0,49.5
3,61,528,389,2.0,1295.0,2.0,1.0,55.47
3,61,528,389,2.0,1295.0,2.0,1.0,55.47
3,61,528,389,2.0,1295.0,2.0,2.0,55.47
3,61,396,1180,2.0,1027.0,2.0,1.0,44.0
3,61,265,723,2.0,1027.0,2.0,2.0,44.0
3,17,265,723,2.0,1027.0,2.0,2.0,44.0
3,61,259,723,2.0,1027.0,2.0,2.0,44.0
3,61,265,723,2.0,1027.0,2.0,2.0,44.0
3,61,265,723,2.0,1027.0,2.0,1.0,44.0
3,61,265,723,2.0,1027.0,1.0,2.0,44.0
3,61,396,723,2.0,1027.0,2.0,2.0,44.0
3,61,265,723,2.0,1027.0,2.0,2.0,44.0
3,61,265,723,2.0,1027.0,2.0,2.0,44.0
3,61,396,723,2.0,1027.0,2.0,2.0,44.0
3,61,265,723,2.0,1027.0,2.0,2.0,44.0
0,61,396,1180,2.0,1027.0,2.0,2.0,44.0
3,61,396,723,2.0,1027.0,2.0,2.0,44.0
3,61,285,723,2.0,980.0,2.0,2.0,42.0
0,61,154,646,2.0,1050.0,2.0,2.0,45.0
3,61,433,723,2.0,1050.0,2.0,2.0,45.0
3,61,112,1331,2.0,1050.0,2.0,1.0,45.0
3,61,85,723,2.0,1050.0,2.0,3.0,45.0
3,61,622,723,2.0,1050.0,2.0,2.0,45.0
3,61,684,87,2.0,1050.0,2.0,1.0,45.0
0,23,50,723,2.0,1050.0,2.0,2.0,45.0
3,23,329,554,2.0,1085.0,2.0,1.0,46.5
0,61,336,577,3.0,1260.0,2.0,2.0,54.0
3,61,637,54,3.0,1330.0,2.0,1.0,57.0
3,61,637,54,3.0,1330.0,2.0,1.0,57.0
3,61,647,723,3.0,1400.0,3.0,2.0,60.0
2,61,147,723,2.0,1400.0,2.0,0.0,60.0
3,61,329,862,3.0,1400.0,2.0,3.0,60.0
3,61,699,723,2.0,1400.0,2.0,2.0,60.0
0,61,518,347,3.0,1680.0,3.0,2.0,72.0
3,61,618,723,3.0,1750.0,3.0,3.0,75.0
3,61,134,1306,3.0,1750.0,2.0,2.0,75.0
0,61,579,723,4.0,2100.0,4.0,1.0,90.0
2,61,279,723,4.0,3150.0,3.0,1.0,135.0
0,61,541,723,5.0,3500.0,5.0,2.0,150.0
2,19,157,1232,4.0,3500.0,5.0,3.0,150.0
0,61,56,723,4.0,3500.0,4.0,0.0,150.0
0,61,148,723,6.0,4200.0,6.0,0.0,180.0
3,30,684,927,2.0,1180.0,2.0,0.0,50.58
3,24,622,915,2.0,850.0,2.0,0.0,36.435
3,26,694,723,2.0,1169.0,2.0,1.0,50.11
3,61,457,723,2.0,1003.0,2.0,1.0,43.0
3,61,109,1138,3.0,1516.0,3.0,3.0,65.0
3,61,528,389,2.0,1267.0,2.0,1.0,54.35
3,61,541,723,3.0,1515.0,3.0,3.0,65.0
3,61,203,723,2.0,1128.0,2.0,2.0,48.4
3,61,129,723,3.0,1375.0,3.0,2.0,59.0
3,61,528,389,2.0,1255.0,2.0,1.0,53.87
3,61,684,723,2.0,1025.0,2.0,1.0,44.0
3,24,224,723,2.0,1140.0,2.0,2.0,48.95
0,61,565,198,4.0,3307.0,6.0,0.0,142.0
3,61,186,723,2.0,1141.0,2.0,2.0,49.0
0,61,469,723,2.0,936.0,2.0,0.0,40.2
3,61,528,389,2.0,1240.0,2.0,1.0,53.27
3,61,213,751,3.0,1350.0,3.0,2.0,58.0
3,61,17,723,3.0,1350.0,3.0,2.0,58.0
3,61,16,723,3.0,1350.0,2.0,0.0,58.0
3,61,396,1180,2.0,1024.0,2.0,2.0,44.0
3,61,641,656,3.0,1280.0,2.0,3.0,55.0
0,61,118,882,2.0,1300.0,2.0,2.0,55.86
3,61,684,871,2.0,1120.0,2.0,0.0,48.13
3,61,490,665,2.0,1140.0,2.0,2.0,49.0
3,41,642,667,2.0,1055.0,2.0,2.0,45.35
3,61,684,710,2.0,1326.0,2.0,2.0,57.0
3,61,510,723,3.0,1355.0,2.0,3.0,58.25
3,61,509,723,3.0,1355.0,2.0,3.0,58.25
3,61,509,723,2.0,920.0,2.0,2.0,39.55
3,41,642,667,3.0,1535.0,3.0,2.0,65.99
3,61,213,348,2.0,1070.0,2.0,1.0,46.0
3,41,642,667,2.0,1070.0,2.0,2.0,46.0
3,41,642,667,3.0,1615.0,3.0,2.0,69.43
3,41,642,667,3.0,1665.0,3.0,2.0,71.58
3,61,684,710,2.0,1226.0,2.0,2.0,52.71
3,61,202,723,2.0,1512.0,1.0,2.0,65.01
3,61,338,737,2.0,1000.0,2.0,2.0,43.0
3,61,213,348,3.0,1500.0,2.0,1.0,64.5
3,61,213,348,3.0,1500.0,2.0,1.0,64.5
3,61,509,723,3.0,1355.0,2.0,3.0,58.27
0,61,294,738,3.0,1325.0,3.0,1.0,57.0
3,61,247,723,3.0,1650.0,3.0,2.0,71.0
3,61,360,455,3.0,1450.0,3.0,3.0,62.4
3,61,501,195,3.0,1510.0,2.0,2.0,65.0
0,61,637,723,3.0,1440.0,2.0,3.0,62.0
0,61,637,723,3.0,1440.0,2.0,3.0,62.0
3,61,684,723,2.0,1045.0,2.0,1.0,45.0
3,61,637,1093,2.0,1045.0,2.0,1.0,45.0
3,61,243,749,2.0,1045.0,2.0,0.0,45.0
0,61,684,436,4.0,3042.0,4.0,0.0,131.0
3,61,450,843,3.0,1312.0,2.0,1.0,56.5
3,61,528,389,2.0,1196.0,2.0,2.0,51.51
3,61,355,723,2.0,1277.0,2.0,2.0,55.0
0,61,604,723,2.0,1277.0,2.0,2.0,55.0
0,61,396,341,2.0,1300.0,2.0,2.0,56.0
0,61,244,817,3.0,1625.0,3.0,2.0,70.0
3,18,250,133,2.0,1140.0,2.0,2.0,49.11
3,18,643,723,2.0,1140.0,2.0,2.0,49.11
3,61,580,597,3.0,1555.0,2.0,1.0,67.0
3,61,85,723,3.0,1230.0,3.0,3.0,53.0
3,61,680,1032,3.0,1345.0,3.0,1.0,58.0
0,19,680,723,3.0,1600.0,3.0,2.0,69.0
3,61,593,723,3.0,1600.0,3.0,3.0,69.0
3,61,593,723,3.0,1600.0,3.0,3.0,69.0
3,61,685,912,3.0,1426.0,2.0,2.0,61.5
3,18,226,723,3.0,1275.0,3.0,2.0,55.0
3,61,474,1222,2.0,1275.0,2.0,3.0,55.0
3,61,528,389,2.0,1185.0,2.0,1.0,51.15
3,61,528,389,2.0,1185.0,2.0,1.0,51.15
3,61,191,723,2.0,1390.0,2.0,2.0,60.0
3,61,593,723,3.0,1575.0,3.0,3.0,68.0
0,61,680,723,3.0,1600.0,3.0,0.0,69.1
0,61,167,607,2.0,1065.0,2.0,1.0,46.0
3,18,582,723,2.0,1450.0,2.0,3.0,62.63
3,17,622,723,2.0,1250.0,1.0,1.0,54.0
3,25,587,723,3.0,1250.0,3.0,2.0,54.0
0,61,684,35,2.0,1250.0,2.0,2.0,54.0
3,61,239,520,3.0,1435.0,2.0,3.0,62.0
3,61,528,389,2.0,1140.0,2.0,1.0,49.27
3,61,360,455,3.0,1550.0,3.0,3.0,67.0
3,61,565,1259,2.0,1145.0,2.0,2.0,49.5
3,61,565,1259,2.0,1145.0,2.0,2.0,49.5
3,61,51,723,2.0,925.0,2.0,1.0,40.0
3,61,528,389,2.0,1128.0,2.0,1.0,48.79
3,61,528,389,2.0,1128.0,2.0,1.0,48.79
3,61,32,723,2.0,1179.0,2.0,1.0,51.0
3,61,262,723,2.0,1225.0,2.0,0.0,53.0
0,61,341,810,2.0,1040.0,2.0,2.0,45.0
3,61,91,723,2.0,1040.0,2.0,3.0,45.0
3,61,680,441,3.0,1436.0,2.0,3.0,62.15
3,61,528,389,2.0,1133.0,2.0,1.0,49.07
3,61,593,723,3.0,1570.0,3.0,3.0,68.0
3,61,360,455,3.0,1570.0,3.0,2.0,68.0
3,61,360,837,2.0,1339.0,2.0,2.0,58.0
3,61,360,837,2.0,1339.0,2.0,2.0,58.0
3,61,245,614,2.0,1108.0,2.0,1.0,48.0
3,61,528,389,2.0,1140.0,2.0,1.0,49.39
3,61,114,941,2.0,1200.0,2.0,1.0,52.0
3,61,666,723,2.0,1200.0,2.0,2.0,52.0
2,26,147,723,3.0,1200.0,2.0,1.0,52.0
0,61,225,723,2.0,1200.0,3.0,2.0,52.0
3,61,440,1275,2.0,1200.0,2.0,2.0,52.0
3,61,267,723,2.0,1200.0,2.0,2.0,52.0
0,61,270,1175,2.0,1200.0,2.0,2.0,52.0
0,61,658,976,2.0,1200.0,2.0,2.0,52.0
3,61,370,26,2.0,1200.0,2.0,2.0,52.0
3,61,270,723,2.0,1200.0,2.0,1.0,52.0
0,61,604,233,2.0,1200.0,2.0,2.0,52.0
3,61,417,723,3.0,1500.0,3.0,2.0,65.0
2,61,177,723,2.0,1500.0,3.0,1.0,65.0
3,61,352,275,3.0,1500.0,3.0,2.0,65.0
3,61,207,723,3.0,1500.0,2.0,1.0,65.0
3,61,647,723,2.0,1500.0,2.0,2.0,65.0
2,61,589,723,3.0,1500.0,2.0,0.0,65.0
3,61,417,723,3.0,1500.0,2.0,2.0,65.0
3,61,677,723,8.0,3000.0,4.0,3.0,130.0
3,61,338,374,4.0,3000.0,4.0,0.0,130.0
0,61,375,723,8.0,3000.0,5.0,0.0,130.0
3,61,200,1247,3.0,1119.0,2.0,1.0,48.5
3,61,680,441,3.0,1403.0,2.0,2.0,60.81
0,61,18,723,5.0,1730.0,5.0,2.0,75.0
0,61,304,723,3.0,1150.0,2.0,2.0,49.9
3,61,247,723,2.0,1060.0,2.0,1.0,46.0
3,61,360,1350,3.0,1480.0,2.0,2.0,64.23
3,61,360,1350,3.0,1450.0,2.0,2.0,62.93
3,61,506,1078,2.0,1025.0,2.0,1.0,44.5
3,19,622,731,2.0,1000.0,2.0,0.0,43.415
3,61,274,723,2.0,1255.0,2.0,2.0,54.5
3,61,274,723,2.0,1255.0,2.0,1.0,54.5
3,61,114,516,2.0,921.0,2.0,2.0,40.0
3,61,680,462,2.0,805.0,2.0,2.0,35.0
0,61,61,789,2.0,920.0,2.0,1.0,40.0
0,61,565,1170,2.0,920.0,2.0,1.0,40.0
3,61,102,723,2.0,1012.0,2.0,1.0,44.0
3,61,684,87,2.0,1035.0,2.0,1.0,45.0
0,61,19,688,2.0,1035.0,2.0,1.0,45.0
3,61,565,1077,2.0,1035.0,2.0,1.0,45.0
3,61,500,1048,2.0,1150.0,2.0,0.0,50.0
3,61,81,469,2.0,1265.0,2.0,2.0,55.0
3,61,81,469,3.0,1265.0,2.0,3.0,55.0
3,61,547,562,3.0,1357.0,2.0,2.0,59.0
3,61,89,320,2.0,1380.0,2.0,1.0,60.0
3,61,464,24,3.0,1495.0,2.0,2.0,65.0
0,20,329,723,9.0,4600.0,9.0,2.0,200.0
3,61,684,791,3.0,1705.0,3.0,1.0,74.16
3,61,637,128,2.0,1075.0,2.0,1.0,46.76
3,61,637,128,2.0,1075.0,2.0,1.0,46.76
3,61,160,723,2.0,1075.0,2.0,1.0,46.76
3,61,637,723,3.0,1215.0,2.0,2.0,52.85
3,61,637,128,3.0,1215.0,2.0,2.0,52.85
3,61,160,723,3.0,1275.0,2.0,2.0,55.46
3,61,680,441,2.0,1285.0,2.0,2.0,55.9
3,61,160,723,3.0,1390.0,2.0,3.0,60.47
3,61,637,723,3.0,1390.0,2.0,2.0,60.47
3,61,637,128,3.0,1290.0,2.0,2.0,56.12
3,61,160,723,3.0,1290.0,2.0,2.0,56.12
3,61,160,723,3.0,1290.0,2.0,2.0,56.12
3,61,637,128,3.0,1290.0,2.0,3.0,56.12
3,61,637,128,3.0,1270.0,2.0,1.0,55.25
3,61,637,128,3.0,1270.0,2.0,2.0,55.25
3,61,160,723,3.0,1270.0,2.0,3.0,55.25
3,61,544,723,3.0,1230.0,2.0,2.0,53.51
3,61,160,723,3.0,1230.0,2.0,2.0,53.51
3,61,160,723,2.0,1090.0,2.0,1.0,47.42
3,61,114,941,2.0,1195.0,2.0,1.0,52.0
3,61,213,447,2.0,919.0,2.0,2.0,40.0
0,61,566,723,3.0,1700.0,3.0,2.0,74.0
3,61,680,723,2.0,1102.0,2.0,1.0,48.0
3,19,680,143,3.0,1390.0,1.0,0.0,60.55
3,61,678,122,2.0,1492.0,2.0,2.0,65.0
3,61,684,418,2.0,1285.0,2.0,2.0,56.0
3,61,450,843,3.0,1360.0,2.0,1.0,59.27
3,61,361,637,2.0,1262.0,2.0,2.0,55.0
3,61,606,834,2.0,826.0,2.0,2.0,36.0
0,61,658,1199,3.0,1560.0,3.0,3.0,68.0
3,61,680,441,2.0,1227.0,2.0,2.0,53.49
0,61,557,489,2.0,1032.0,2.0,2.0,45.0
3,61,637,54,3.0,1330.0,2.0,1.0,58.0
3,61,213,751,2.0,940.0,2.0,1.0,41.0
3,25,622,915,2.0,1020.0,2.0,1.0,44.5
3,61,466,1047,2.0,1146.0,2.0,1.0,50.0
3,61,32,992,2.0,1100.0,2.0,2.0,48.0
3,61,59,655,2.0,1100.0,2.0,1.0,48.0
3,61,13,723,2.0,1100.0,2.0,2.0,48.0
0,25,662,723,2.0,1100.0,2.0,1.0,48.0
0,61,486,63,2.0,1100.0,2.0,0.0,48.0
3,61,433,723,2.0,1100.0,2.0,2.0,48.0
3,61,433,723,2.0,1100.0,2.0,2.0,48.0
0,61,622,723,2.0,1100.0,2.0,1.0,48.0
3,61,191,723,2.0,1100.0,2.0,2.0,48.0
3,61,179,432,2.0,1375.0,2.0,1.0,60.0
0,61,191,1243,2.0,1260.0,2.0,2.0,55.0
3,61,630,69,2.0,1260.0,2.0,1.0,55.0
3,61,637,723,2.0,1260.0,2.0,2.0,55.0
0,61,274,723,2.0,1420.0,2.0,1.0,62.0
3,61,114,183,3.0,1420.0,3.0,2.0,62.0
3,61,96,863,2.0,870.0,2.0,2.0,38.0
3,61,464,890,3.0,1820.0,3.0,2.0,79.5
0,61,400,135,3.0,1488.0,2.0,2.0,65.0
3,61,680,1104,2.0,1116.0,2.0,3.0,48.76
3,31,495,1043,3.0,1350.0,3.0,1.0,58.99
3,32,426,399,2.0,999.0,2.0,1.0,43.66
3,19,148,580,2.0,830.0,2.0,1.0,36.28
3,31,495,1043,2.0,1225.0,2.0,1.0,53.55
3,61,128,805,3.0,1075.0,2.0,1.0,47.0
3,61,128,805,3.0,1075.0,2.0,1.0,47.0
3,61,102,193,2.0,892.0,2.0,1.0,39.0
3,61,547,562,3.0,1601.0,3.0,3.0,70.0
3,61,235,110,2.0,1418.0,2.0,1.0,62.0
3,61,540,1147,3.0,1738.0,2.0,3.0,76.0
0,61,18,963,2.0,1006.0,2.0,0.0,44.0
3,61,261,723,2.0,1086.0,2.0,1.0,47.5
3,61,400,135,3.0,1486.0,2.0,2.0,65.0
3,61,377,1081,2.0,1120.0,2.0,2.0,49.0
3,61,461,1293,2.0,1200.0,2.0,2.0,52.5
3,61,16,1289,2.0,1280.0,2.0,0.0,56.0
3,61,338,723,3.0,1280.0,2.0,2.0,56.0
0,61,572,723,3.0,1600.0,3.0,2.0,70.0
3,61,496,723,3.0,3200.0,4.0,2.0,140.0
0,61,565,884,5.0,3200.0,5.0,3.0,140.0
3,61,680,203,3.0,1485.0,3.0,2.0,65.0
2,61,564,844,4.0,2970.0,3.0,3.0,130.0
0,61,684,242,3.0,1325.0,2.0,2.0,58.0
3,26,75,723,3.0,1765.0,3.0,2.0,77.27
3,61,573,1134,3.0,1553.0,3.0,3.0,68.0
3,61,128,805,2.0,845.0,2.0,1.0,37.0
3,61,128,805,2.0,845.0,2.0,1.0,37.0
3,61,281,1080,3.0,1530.0,2.0,2.0,67.0
3,61,553,1033,2.0,1096.0,2.0,2.0,48.0
0,61,191,723,2.0,1370.0,2.0,2.0,60.0
3,61,218,1059,3.0,1450.0,2.0,2.0,63.51
3,61,565,100,3.0,1484.0,2.0,0.0,65.0
3,61,170,723,2.0,1210.0,2.0,2.0,53.0
3,61,218,1059,2.0,1175.0,2.0,2.0,51.47
0,61,559,939,2.0,799.0,2.0,1.0,35.0
3,61,341,182,2.0,1187.0,2.0,3.0,52.0
3,61,129,472,2.0,1050.0,2.0,2.0,46.0
3,61,622,723,2.0,1050.0,2.0,2.0,46.0
3,61,670,723,6.0,2100.0,6.0,0.0,92.0
3,61,18,723,4.0,2100.0,4.0,3.0,92.0
2,61,69,723,4.0,2168.0,4.0,2.0,95.0
3,61,45,1328,2.0,1141.0,2.0,1.0,50.0
3,61,336,486,3.0,1711.0,3.0,3.0,75.0
3,61,329,918,3.0,1300.0,2.0,2.0,57.0
3,61,167,352,2.0,1300.0,2.0,3.0,57.0
3,61,384,723,2.0,1026.0,2.0,1.0,45.0
3,61,680,723,2.0,1140.0,2.0,2.0,50.0
3,61,127,723,2.0,1140.0,2.0,2.0,50.0
3,25,540,1335,2.0,1151.0,2.0,2.0,50.5
3,61,284,723,2.0,1025.0,2.0,2.0,45.0
3,61,318,230,3.0,1230.0,3.0,3.0,54.0
3,25,360,611,1.0,850.0,1.0,1.0,37.32
3,25,547,723,3.0,1708.0,3.0,2.0,75.0
3,61,142,723,3.0,1480.0,3.0,2.0,65.0
3,61,399,723,2.0,1480.0,2.0,2.0,65.0
3,61,275,310,2.0,1480.0,2.0,2.0,65.0
3,11,213,348,2.0,1070.0,2.0,1.0,47.0
3,61,318,230,3.0,1252.0,3.0,3.0,55.0
3,61,133,1336,2.0,1252.0,2.0,2.0,55.0
3,61,142,496,3.0,1525.0,2.0,3.0,67.0
3,61,36,723,3.0,1320.0,2.0,1.0,58.0
0,61,102,616,2.0,1206.0,2.0,3.0,53.0
3,61,246,744,2.0,1206.0,2.0,1.0,53.0
3,61,213,214,2.0,910.0,2.0,1.0,40.0
0,61,43,991,2.0,1365.0,3.0,2.0,60.0
3,61,72,847,2.0,1053.0,2.0,1.0,46.29
3,61,338,367,2.0,1035.0,2.0,2.0,45.5
3,61,0,1349,3.0,1705.0,3.0,2.0,75.0
3,61,377,723,2.0,750.0,2.0,1.0,33.0
3,61,638,628,2.0,1000.0,2.0,1.0,44.0
0,61,685,723,2.0,1000.0,2.0,1.0,44.0
0,61,265,723,2.0,1000.0,2.0,2.0,44.0
3,61,292,499,2.0,1250.0,2.0,1.0,55.0
3,61,416,723,2.0,1250.0,2.0,2.0,55.0
3,61,653,1066,2.0,1250.0,2.0,1.0,55.0
3,61,395,1237,3.0,1250.0,3.0,1.0,55.0
3,25,129,723,3.0,1250.0,3.0,2.0,55.0
0,61,637,723,3.0,1250.0,2.0,1.0,55.0
3,61,637,404,3.0,1390.0,2.0,2.0,61.16
3,61,14,723,5.0,2500.0,5.0,0.0,110.0
0,61,239,723,4.0,3000.0,3.0,0.0,132.0
3,19,288,643,2.0,1085.0,2.0,1.0,47.74
3,61,200,723,3.0,1409.0,2.0,3.0,62.0
3,61,334,215,3.0,909.0,2.0,1.0,40.0
3,61,236,642,3.0,1408.0,3.0,3.0,62.0
3,61,642,425,2.0,1090.0,2.0,2.0,48.0
0,61,177,1225,2.0,965.0,2.0,1.0,42.5
3,61,296,723,2.0,1180.0,2.0,3.0,52.0
0,61,628,723,2.0,1180.0,2.0,2.0,52.0
3,19,680,143,3.0,1390.0,1.0,0.0,61.28
3,61,429,723,2.0,1565.0,2.0,2.0,69.0
2,61,684,723,2.0,1633.0,2.0,1.0,72.0
0,61,265,723,2.0,1202.0,2.0,1.0,53.0
0,61,204,1184,2.0,907.0,2.0,1.0,40.0
3,61,37,985,2.0,975.0,2.0,1.0,43.0
3,24,111,723,2.0,952.0,2.0,1.0,42.0
0,61,275,723,2.0,1020.0,2.0,0.0,45.0
0,61,637,1211,2.0,1020.0,2.0,2.0,45.0
3,61,458,723,2.0,1020.0,2.0,1.0,45.0
0,61,680,866,2.0,1020.0,2.0,2.0,45.0
3,61,114,267,2.0,1088.0,2.0,2.0,48.0
3,61,577,723,3.0,1700.0,3.0,3.0,75.0
3,61,213,692,3.0,1700.0,3.0,2.0,75.0
3,61,360,837,3.0,1700.0,3.0,2.0,75.0
3,61,63,723,6.0,5100.0,7.0,0.0,225.0
0,61,681,723,3.0,1745.0,3.0,2.0,77.0
3,61,34,723,3.0,1595.0,3.0,2.0,70.39
3,61,565,568,3.0,1586.0,3.0,3.0,70.0
3,31,495,1043,2.0,1165.0,2.0,1.0,51.42
3,61,457,723,2.0,1155.0,2.0,1.0,51.0
0,61,438,106,3.0,1540.0,3.0,2.0,68.0
3,61,595,1097,2.0,1268.0,2.0,1.0,56.0
3,61,577,723,2.0,1200.0,2.0,3.0,53.0
3,61,599,723,2.0,1200.0,2.0,0.0,53.0
0,61,441,723,2.0,1200.0,1.0,0.0,53.0
3,61,440,1150,2.0,1200.0,2.0,1.0,53.0
2,61,343,723,2.0,1200.0,2.0,0.0,53.0
3,61,338,555,2.0,1200.0,2.0,2.0,53.0
0,61,348,826,2.0,883.0,2.0,1.0,39.0
0,61,348,826,2.0,883.0,2.0,1.0,39.0
3,61,348,826,2.0,883.0,2.0,1.0,39.0
3,61,348,826,2.0,883.0,2.0,1.0,39.0
3,61,348,826,2.0,883.0,2.0,1.0,39.0
3,61,431,1112,2.0,1245.0,2.0,1.0,55.0
3,61,523,1122,3.0,1550.0,3.0,2.0,68.5
3,61,429,1041,2.0,905.0,2.0,1.0,40.0
0,61,206,116,3.0,1267.0,3.0,2.0,56.0
3,61,135,804,3.0,1991.0,4.0,2.0,88.0
3,23,215,220,2.0,1244.0,2.0,1.0,55.0
3,61,274,723,2.0,1255.0,2.0,1.0,55.5
3,61,274,723,2.0,1255.0,2.0,1.0,55.5
3,61,274,723,2.0,1255.0,2.0,2.0,55.5
3,61,518,293,2.0,1040.0,2.0,2.0,46.0
3,61,270,296,2.0,1040.0,2.0,2.0,46.0
0,61,18,723,4.0,2600.0,4.0,2.0,115.0
0,61,539,43,2.0,972.0,2.0,2.0,43.0
2,61,680,723,3.0,1808.0,4.0,0.0,80.0
0,61,305,723,3.0,1853.0,3.0,2.0,82.0
3,61,392,723,3.0,1853.0,3.0,2.0,82.0
3,61,285,686,2.0,1175.0,2.0,1.0,52.0
3,61,369,1316,2.0,1062.0,2.0,2.0,47.0
3,61,34,723,3.0,1519.0,3.0,2.0,67.23
3,17,228,90,2.0,1028.0,2.0,1.0,45.5
3,61,660,723,3.0,1400.0,2.0,2.0,62.0
3,61,236,642,2.0,1129.0,2.0,1.0,50.0
0,61,398,723,3.0,1445.0,3.0,2.0,64.0
3,61,565,723,2.0,1016.0,2.0,1.0,45.0
3,61,286,949,2.0,1016.0,2.0,1.0,45.0
0,61,19,688,2.0,835.0,2.0,0.0,37.0
0,61,322,723,2.0,959.0,2.0,1.0,42.5
3,61,348,826,3.0,1083.0,2.0,1.0,48.0
3,61,114,723,2.0,1286.0,2.0,2.0,57.0
3,61,190,723,2.0,1015.0,2.0,1.0,45.0
3,61,680,109,2.0,1015.0,2.0,1.0,45.0
0,61,530,723,3.0,4510.0,4.0,3.0,200.0
3,25,541,723,2.0,1150.0,2.0,2.0,51.0
3,61,32,231,3.0,2300.0,4.0,3.0,102.0
3,61,440,1146,2.0,1240.0,2.0,2.0,55.0
3,31,19,723,2.0,1127.0,2.0,1.0,50.0
3,61,241,659,3.0,1690.0,3.0,0.0,75.0
3,26,75,723,2.0,1313.0,2.0,1.0,58.27
3,61,393,168,3.0,1577.0,3.0,1.0,70.0
3,61,565,1259,2.0,1025.0,2.0,2.0,45.5
3,61,142,1337,2.0,1070.0,2.0,2.0,47.5
3,22,633,774,3.0,1440.0,2.0,2.0,63.93
2,61,157,322,3.0,1808.0,4.0,2.0,80.27
3,61,565,699,4.0,3040.0,4.0,2.0,135.0
3,61,591,723,3.0,1306.0,2.0,2.0,58.0
3,61,549,723,3.0,1306.0,2.0,2.0,58.0
3,61,239,1115,3.0,1621.0,3.0,3.0,72.0
3,24,283,723,2.0,1058.0,2.0,2.0,47.0
3,61,397,3,2.0,1238.0,2.0,3.0,55.0
3,61,387,723,2.0,1170.0,2.0,1.0,51.99
3,61,387,723,2.0,1140.0,2.0,2.0,50.66
3,61,387,723,2.0,1140.0,2.0,2.0,50.66
3,61,684,723,2.0,1140.0,2.0,1.0,50.66
3,61,387,723,2.0,1140.0,2.0,1.0,50.66
